Date Inserted	Reporting Date	Sale Month	Store	Artist	Title	ISRC	UPC	Quantity	Team Percentage	Song/Album	Country of Sale	Songwriter Royalties Withheld (USD)	Earnings (USD)	Recoup (USD)
2026-02-24	2026-02-24	2026-01	YouTube (Ads)	Kirbai	Jigglypuff's Song (Uproar Ver.)	QT3F42510966	199741811775	1	100	Song	IE	0	0.00031135	0.00000000
2026-02-24	2026-02-24	2026-01	YouTube (Ads)	Kirbai	Jigglypuff's Song (Uproar Ver.)	QT3F42510966	199741811775	0	100	Song	IN	0	0.00015226	0.00000000
2026-02-24	2026-02-24	2026-01	YouTube (Ads)	Kirbai	Jigglypuff's Song (Uproar Ver.)	QT3F42510966	199741811775	27	100	Song	IT	0	0.05284389	0.00000000
2026-02-24	2026-02-24	2026-01	YouTube (Ads)	Kirbai	Jigglypuff's Song (Uproar Ver.)	QT3F42510966	199741811775	70	100	Song	JP	0	0.02653430	0.00000000
2026-02-24	2026-02-24	2026-01	YouTube (Ads)	Kirbai	Jigglypuff's Song (Uproar Ver.)	QT3F42510966	199741811775	24	100	Song	MX	0	0.00391310	0.00000000
2026-02-24	2026-02-24	2026-01	YouTube (Ads)	Kirbai	Jigglypuff's Song (Uproar Ver.)	QT3F42510966	199741811775	2	100	Song	MY	0	0.00073400	0.00000000
2026-02-24	2026-02-24	2026-01	YouTube (Ads)	Kirbai	Jigglypuff's Song (Uproar Ver.)	QT3F42510966	199741811775	1	100	Song	NI	0	0.00031030	0.00000000
2026-02-24	2026-02-24	2026-01	YouTube (Ads)	Kirbai	Jigglypuff's Song (Uproar Ver.)	QT3F42510966	199741811775	4	100	Song	NL	0	0.00467650	0.00000000
2026-02-24	2026-02-24	2026-01	YouTube (Ads)	Kirbai	Jigglypuff's Song (Uproar Ver.)	QT3F42510966	199741811775	1	100	Song	PA	0	0.00224086	0.00000000
2026-02-24	2026-02-24	2026-01	YouTube (Ads)	Kirbai	Jigglypuff's Song (Uproar Ver.)	QT3F42510966	199741811775	1	100	Song	PE	0	0.00047096	0.00000000
2026-02-24	2026-02-24	2026-01	YouTube (Ads)	Kirbai	Jigglypuff's Song (Uproar Ver.)	QT3F42510966	199741811775	1	100	Song	PH	0	0.00113828	0.00000000
2026-02-24	2026-02-24	2026-01	YouTube (Ads)	Kirbai	Jigglypuff's Song (Uproar Ver.)	QT3F42510966	199741811775	3	100	Song	PK	0	0.00030977	0.00000000
2026-02-24	2026-02-24	2026-01	YouTube (Ads)	Kirbai	Jigglypuff's Song (Uproar Ver.)	QT3F42510966	199741811775	1	100	Song	PL	0	0.00144858	0.00000000
2026-02-24	2026-02-24	2026-01	YouTube (Ads)	Kirbai	Jigglypuff's Song (Uproar Ver.)	QT3F42510966	199741811775	4	100	Song	PR	0	0.00294913	0.00000000
2026-02-24	2026-02-24	2026-01	YouTube (Ads)	Kirbai	Jigglypuff's Song (Uproar Ver.)	QT3F42510966	199741811775	1	100	Song	PT	0	0.00016486	0.00000000
2026-02-24	2026-02-24	2026-01	YouTube (Ads)	Kirbai	Jigglypuff's Song (Uproar Ver.)	QT3F42510966	199741811775	5	100	Song	SV	0	0.00039220	0.00000000
2026-02-24	2026-02-24	2026-01	YouTube (Ads)	Kirbai	Jigglypuff's Song (Uproar Ver.)	QT3F42510966	199741811775	1	100	Song	TH	0	0.00006510	0.00000000
2026-02-24	2026-02-24	2026-01	YouTube (Ads)	Kirbai	Jigglypuff's Song (Uproar Ver.)	QT3F42510966	199741811775	1	100	Song	TW	0	0.00194264	0.00000000
2026-02-24	2026-02-24	2026-01	YouTube (Ads)	Kirbai	Jigglypuff's Song (Uproar Ver.)	QT3F42510966	199741811775	193	100	Song	US	0	0.33522067	0.00000000
2026-02-24	2026-02-24	2026-01	YouTube (Ads)	Kirbai	Jigglypuff's Song (Uproar Ver.)	QT3F42510966	199741811775	0	100	Song	VN	0	0.00016119	0.00000000
2026-02-24	2026-02-24	2026-01	YouTube (Ads)	Kirbai	Dragonite My Fallen Star (Dragon Dance Ver.)	QT3F42510965	199741811775	1	100	Song	FR	0	0.00353560	0.00000000
2026-02-24	2026-02-24	2026-01	YouTube (Ads)	Kirbai	Dragonite My Fallen Star (Dragon Dance Ver.)	QT3F42510965	199741811775	0	100	Song	GB	0	0.00081591	0.00000000
2026-02-24	2026-02-24	2026-01	YouTube (Ads)	Kirbai	Dragonite My Fallen Star (Dragon Dance Ver.)	QT3F42510965	199741811775	2	100	Song	ID	0	0.00073768	0.00000000
2026-02-24	2026-02-24	2026-01	YouTube (Ads)	Kirbai	Dragonite My Fallen Star (Dragon Dance Ver.)	QT3F42510965	199741811775	1	100	Song	MY	0	0.00049353	0.00000000
2026-02-24	2026-02-24	2026-01	YouTube (Ads)	Kirbai	Dragonite My Fallen Star (Dragon Dance Ver.)	QT3F42510965	199741811775	1	100	Song	PA	0	0.00035230	0.00000000
2026-02-24	2026-02-24	2026-01	YouTube (Ads)	Kirbai	Dragonite My Fallen Star (Dragon Dance Ver.)	QT3F42510965	199741811775	1	100	Song	PL	0	0.00219990	0.00000000
2026-02-24	2026-02-24	2026-01	YouTube (Ads)	Kirbai	Dragonite My Fallen Star (Dragon Dance Ver.)	QT3F42510965	199741811775	41	100	Song	US	0	0.07679606	0.00000000
2026-02-24	2026-02-24	2026-01	YouTube (Ads)	Kirbai	Jigglypuff's Song (Teeter Dance Ver.)	QT3F42510964	199741811775	1	100	Song	EC	0	0.00027407	0.00000000
2026-02-24	2026-02-24	2026-01	YouTube (Ads)	Kirbai	Jigglypuff's Song (Teeter Dance Ver.)	QT3F42510964	199741811775	1	100	Song	IT	0	0.00505558	0.00000000
2026-02-24	2026-02-24	2026-01	YouTube (Ads)	Kirbai	Jigglypuff's Song (Teeter Dance Ver.)	QT3F42510964	199741811775	2	100	Song	NL	0	0.00892825	0.00000000
2026-02-24	2026-02-24	2026-01	YouTube (Ads)	Kirbai	Jigglypuff's Song (Teeter Dance Ver.)	QT3F42510964	199741811775	7	100	Song	US	0	0.00659761	0.00000000
2026-02-24	2026-02-24	2026-01	YouTube (Ads)	Kirbai	Clefairy Clefairy (Moonlight Ver.)	QT3F42510963	199741811775	1	100	Song	DE	0	0.00441398	0.00000000
2026-02-24	2026-02-24	2026-01	YouTube (Ads)	Kirbai	Clefairy Clefairy (Moonlight Ver.)	QT3F42510963	199741811775	1	100	Song	KW	0	0.00129789	0.00000000
2026-02-24	2026-02-24	2026-01	YouTube (Ads)	Kirbai	Clefairy Clefairy (Moonlight Ver.)	QT3F42510963	199741811775	2	100	Song	MY	0	0.00051296	0.00000000
2026-02-24	2026-02-24	2026-01	YouTube (Ads)	Kirbai	Clefairy Clefairy (Moonlight Ver.)	QT3F42510963	199741811775	2	100	Song	SK	0	0.00324683	0.00000000
2026-02-24	2026-02-24	2026-01	YouTube (Ads)	Kirbai	Clefairy Clefairy (Moonlight Ver.)	QT3F42510963	199741811775	21	100	Song	US	0	0.04440812	0.00000000
2026-02-24	2026-02-24	2026-01	YouTube (Ads)	Kirbai	Want to Fly Away	QZZ7T2546827	199736430585	3	100	Song	CA	0	0.00898600	0.00000000
2026-02-24	2026-02-24	2026-01	YouTube (Ads)	Kirbai	Lavender's a Death Game (Gengar Version)	QZZ7Q2546918	199735974219	2	100	Song	IT	0	0.00591139	0.00000000
2026-02-24	2026-02-24	2026-01	YouTube (Ads)	Kirbai	Lavender's a Death Game (Gengar Version)	QZZ7Q2546918	199735974219	3	100	Song	US	0	0.02260965	0.00000000
2026-02-24	2026-02-24	2026-01	YouTube (Ads)	Kirbai	Lavender's a Death Game (Haunter Version)	QZZ7Q2546917	199735974219	72	100	Song	US	0	0.28864047	0.00000000
2026-02-24	2026-02-24	2026-01	YouTube (Ads)	Kirbai	Dragonite, My Fallen Star	QZZ7N2531116	199733020024	2	100	Song	US	0	0.00235269	0.00000000
2026-02-24	2026-02-24	2026-01	YouTube (Ads)	Kirbai	プリンのうた (エコーボイスVer.)	QZZ7M2506680	199733632586	2	100	Song	EC	0	0.00031870	0.00000000
2026-02-24	2026-02-24	2026-01	YouTube (Ads)	Kirbai	プリンのうた (エコーボイスVer.)	QZZ7M2506680	199733632586	33	100	Song	JP	0	0.01823872	0.00000000
2026-02-24	2026-02-24	2026-01	YouTube (Ads)	Kirbai	プリンのうた (エコーボイスVer.)	QZZ7M2506680	199733632586	14	100	Song	MY	0	0.00852082	0.00000000
2026-02-24	2026-02-24	2026-01	YouTube (Ads)	Kirbai	プリンのうた (エコーボイスVer.)	QZZ7M2506680	199733632586	1	100	Song	SG	0	0.00225451	0.00000000
2026-02-24	2026-02-24	2026-01	YouTube (Ads)	Kirbai	プリンのうた (エコーボイスVer.)	QZZ7M2506680	199733632586	1	100	Song	TW	0	0.00136877	0.00000000
2026-02-24	2026-02-24	2026-01	YouTube (Ads)	Kirbai	プリンのうた (エコーボイスVer.)	QZZ7M2506680	199733632586	2	100	Song	US	0	0.00662544	0.00000000
2026-02-24	2026-02-24	2026-01	YouTube (Ads)	Kirbai	Jigglypuff’s Song (Perish Song Version)	QZZ7M2506678	199733632586	5	100	Song	AR	0	0.00012653	0.00000000
2026-02-24	2026-02-24	2026-01	YouTube (Ads)	Kirbai	Jigglypuff’s Song (Perish Song Version)	QZZ7M2506678	199733632586	0	100	Song	EC	0	0.00008191	0.00000000
2026-02-24	2026-02-24	2026-01	YouTube (Ads)	Kirbai	Jigglypuff’s Song (Perish Song Version)	QZZ7M2506678	199733632586	4	100	Song	US	0	0.00409896	0.00000000
2026-02-24	2026-02-24	2026-01	YouTube (Ads)	Kirbai	Jigglypuff’s Song (Hyper Voice Version)	QZZ7M2506676	199733632586	3	100	Song	DE	0	0.01590441	0.00000000
2026-02-24	2026-02-24	2026-01	YouTube (Ads)	Kirbai	Jigglypuff’s Song (Hyper Voice Version)	QZZ7M2506676	199733632586	1	100	Song	EC	0	0.00010763	0.00000000
2026-02-24	2026-02-24	2026-01	YouTube (Ads)	Kirbai	Jigglypuff’s Song (Hyper Voice Version)	QZZ7M2506676	199733632586	0	100	Song	MX	0	0.00065157	0.00000000
2026-02-24	2026-02-24	2026-01	YouTube (Ads)	Kirbai	Jigglypuff’s Song (Hyper Voice Version)	QZZ7M2506676	199733632586	1	100	Song	MY	0	0.00471273	0.00000000
2026-02-24	2026-02-24	2026-01	YouTube (Ads)	Kirbai	Jigglypuff’s Song (Hyper Voice Version)	QZZ7M2506676	199733632586	1	100	Song	PL	0	0.00195576	0.00000000
2026-02-24	2026-02-24	2026-01	YouTube (Ads)	Kirbai	Jigglypuff’s Song (Hyper Voice Version)	QZZ7M2506676	199733632586	17	100	Song	US	0	0.01349397	0.00000000
2026-02-24	2026-02-24	2026-01	YouTube (Ads)	Kirbai	Jigglypuff’s Song (Rock Slide Version)	QZZ7M2506674	199733632586	1	100	Song	IT	0	0.00225188	0.00000000
2026-02-24	2026-02-24	2026-01	YouTube (Ads)	Kirbai	Jigglypuff’s Song (Rock Slide Version)	QZZ7M2506674	199733632586	3	100	Song	NL	0	0.00800313	0.00000000
2026-02-24	2026-02-24	2026-01	YouTube (Ads)	Kirbai	Jigglypuff’s Song (Rock Slide Version)	QZZ7M2506674	199733632586	0	100	Song	PE	0	0.00014228	0.00000000
2026-02-24	2026-02-24	2026-01	YouTube (Ads)	Kirbai	Jigglypuff’s Song (Rock Slide Version)	QZZ7M2506674	199733632586	1	100	Song	QA	0	0.00040270	0.00000000
2026-02-24	2026-02-24	2026-01	YouTube (Ads)	Kirbai	Jigglypuff’s Song (Rock Slide Version)	QZZ7M2506674	199733632586	37	100	Song	US	0	0.07995993	0.00000000
2026-02-24	2026-02-24	2026-01	YouTube (Ads)	Kirbai	Jigglypuff’s Song (Sweet Kiss Version)	QZZ7M2506672	199733632586	1	100	Song	AR	0	0.00005093	0.00000000
2026-02-24	2026-02-24	2026-01	YouTube (Ads)	Kirbai	Jigglypuff’s Song (Sweet Kiss Version)	QZZ7M2506672	199733632586	1	100	Song	AU	0	0.00046833	0.00000000
2026-02-24	2026-02-24	2026-01	YouTube (Ads)	Kirbai	Jigglypuff’s Song (Sweet Kiss Version)	QZZ7M2506672	199733632586	1	100	Song	BR	0	0.00055759	0.00000000
2026-02-24	2026-02-24	2026-01	YouTube (Ads)	Kirbai	Jigglypuff’s Song (Sweet Kiss Version)	QZZ7M2506672	199733632586	1	100	Song	DE	0	0.00295543	0.00000000
2026-02-24	2026-02-24	2026-01	YouTube (Ads)	Kirbai	Jigglypuff’s Song (Sweet Kiss Version)	QZZ7M2506672	199733632586	2	100	Song	EC	0	0.00011866	0.00000000
2026-02-24	2026-02-24	2026-01	YouTube (Ads)	Kirbai	Jigglypuff’s Song (Sweet Kiss Version)	QZZ7M2506672	199733632586	2	100	Song	ES	0	0.00345842	0.00000000
2026-02-24	2026-02-24	2026-01	YouTube (Ads)	Kirbai	Jigglypuff’s Song (Sweet Kiss Version)	QZZ7M2506672	199733632586	1	100	Song	GB	0	0.00197991	0.00000000
2026-02-24	2026-02-24	2026-01	YouTube (Ads)	Kirbai	Jigglypuff’s Song (Sweet Kiss Version)	QZZ7M2506672	199733632586	1	100	Song	HK	0	0.00199041	0.00000000
2026-02-24	2026-02-24	2026-01	YouTube (Ads)	Kirbai	Jigglypuff’s Song (Sweet Kiss Version)	QZZ7M2506672	199733632586	1	100	Song	IE	0	0.00511543	0.00000000
2026-02-24	2026-02-24	2026-01	YouTube (Ads)	Kirbai	Jigglypuff’s Song (Sweet Kiss Version)	QZZ7M2506672	199733632586	0	100	Song	JP	0	0.00237579	0.00000000
2026-02-24	2026-02-24	2026-01	YouTube (Ads)	Kirbai	Jigglypuff’s Song (Sweet Kiss Version)	QZZ7M2506672	199733632586	2	100	Song	MX	0	0.00008033	0.00000000
2026-02-24	2026-02-24	2026-01	YouTube (Ads)	Kirbai	Jigglypuff’s Song (Sweet Kiss Version)	QZZ7M2506672	199733632586	0	100	Song	PA	0	0.00025937	0.00000000
2026-02-24	2026-02-24	2026-01	YouTube (Ads)	Kirbai	Jigglypuff’s Song (Sweet Kiss Version)	QZZ7M2506672	199733632586	9	100	Song	US	0	0.03894774	0.00000000
2026-02-24	2026-02-24	2026-01	YouTube (Ads)	Kirbai	Jigglypuff’s Song (Echoed Voice Version)	QZZ7M2506670	199733632586	21	100	Song	BR	0	0.00421447	0.00000000
2026-02-24	2026-02-24	2026-01	YouTube (Ads)	Kirbai	Jigglypuff’s Song (Echoed Voice Version)	QZZ7M2506670	199733632586	4	100	Song	CA	0	0.00918237	0.00000000
2026-02-24	2026-02-24	2026-01	YouTube (Ads)	Kirbai	Jigglypuff’s Song (Echoed Voice Version)	QZZ7M2506670	199733632586	1	100	Song	CH	0	0.00986596	0.00000000
2026-02-24	2026-02-24	2026-01	YouTube (Ads)	Kirbai	Jigglypuff’s Song (Echoed Voice Version)	QZZ7M2506670	199733632586	1	100	Song	GB	0	0.00366371	0.00000000
2026-02-24	2026-02-24	2026-01	YouTube (Ads)	Kirbai	Jigglypuff’s Song (Echoed Voice Version)	QZZ7M2506670	199733632586	1	100	Song	IT	0	0.00418874	0.00000000
2026-02-24	2026-02-24	2026-01	YouTube (Ads)	Kirbai	Jigglypuff’s Song (Echoed Voice Version)	QZZ7M2506670	199733632586	1	100	Song	SE	0	0.00159874	0.00000000
2026-02-24	2026-02-24	2026-01	YouTube (Ads)	Kirbai	Jigglypuff’s Song (Echoed Voice Version)	QZZ7M2506670	199733632586	1	100	Song	TH	0	0.00063319	0.00000000
2026-02-24	2026-02-24	2026-01	YouTube (Ads)	Kirbai	Jigglypuff’s Song (Echoed Voice Version)	QZZ7M2506670	199733632586	25	100	Song	US	0	0.07364006	0.00000000
2026-02-24	2026-02-24	2026-01	YouTube (Ads)	Kirbai	Clefairy Clefairy	QZWFT2584124	199507434149	1	100	Song	CA	0	0.00602112	0.00000000
2026-02-24	2026-02-24	2026-01	YouTube (Ads)	Kirbai	Clefairy Clefairy	QZWFT2584124	199507434149	2	100	Song	PA	0	0.00062584	0.00000000
2026-02-24	2026-02-24	2026-01	YouTube (Ads)	Kirbai	Clefairy Clefairy	QZWFT2584124	199507434149	12	100	Song	US	0	0.02347176	0.00000000
2026-02-24	2026-02-24	2026-01	YouTube (Ads)	Kirbai	Pure Projection	QZWFK2545325	199511583291	1	100	Song	EC	0	0.00012811	0.00000000
2026-02-24	2026-02-24	2026-01	YouTube (Ads)	Kirbai	Pure Projection	QZWFK2545325	199511583291	1	100	Song	MX	0	0.00029822	0.00000000
2026-02-24	2026-02-24	2026-01	YouTube (Ads)	Kirbai	Your Boyfriend is So Shady (Energy Upgrade)	QZTB72582972	199518525355	3	100	Song	BR	0	0.00156513	0.00000000
2026-02-24	2026-02-24	2026-01	YouTube (Ads)	Kirbai	Your Boyfriend is So Shady (Energy Upgrade)	QZTB72582972	199518525355	1	100	Song	CA	0	0.00064159	0.00000000
2026-02-24	2026-02-24	2026-01	YouTube (Ads)	Kirbai	Your Boyfriend is So Shady (Energy Upgrade)	QZTB72582972	199518525355	1	100	Song	DE	0	0.00671837	0.00000000
2026-02-24	2026-02-24	2026-01	YouTube (Ads)	Kirbai	Your Boyfriend is So Shady (Energy Upgrade)	QZTB72582972	199518525355	1	100	Song	EC	0	0.00040690	0.00000000
2026-02-24	2026-02-24	2026-01	YouTube (Ads)	Kirbai	Your Boyfriend is So Shady (Energy Upgrade)	QZTB72582972	199518525355	4	100	Song	JP	0	0.00762931	0.00000000
2026-02-24	2026-02-24	2026-01	YouTube (Ads)	Kirbai	Your Boyfriend is So Shady (Energy Upgrade)	QZTB72582972	199518525355	1	100	Song	KW	0	0.00111413	0.00000000
2026-02-24	2026-02-24	2026-01	YouTube (Ads)	Kirbai	Your Boyfriend is So Shady (Energy Upgrade)	QZTB72582972	199518525355	1	100	Song	PH	0	0.00007088	0.00000000
2026-02-24	2026-02-24	2026-01	YouTube (Ads)	Kirbai	Your Boyfriend is So Shady (Energy Upgrade)	QZTB72582972	199518525355	1	100	Song	PL	0	0.00244772	0.00000000
2026-02-24	2026-02-24	2026-01	YouTube (Ads)	Kirbai	Your Boyfriend is So Shady (Energy Upgrade)	QZTB72582972	199518525355	43	100	Song	US	0	0.07554857	0.00000000
2026-02-24	2026-02-24	2026-01	YouTube (Ads)	Kirbai	Your Boyfriend is So Shady (Energy Upgrade)	QZTB72582972	199518525355	1	100	Song	ZA	0	0.00109733	0.00000000
2026-02-24	2026-02-24	2026-01	YouTube (Ads)	Kirbai	Post‑Logic	QZTB72582971	199518525355	1	100	Song	EC	0	0.00018429	0.00000000
2026-02-24	2026-02-24	2026-01	YouTube (Ads)	Kirbai	Still Typing...	QZTB72582969	199518525355	3	100	Song	EC	0	0.00016959	0.00000000
2026-02-24	2026-02-24	2026-01	YouTube (Ads)	Kirbai	Still Typing...	QZTB72582969	199518525355	0	100	Song	EG	0	0.00039378	0.00000000
2026-02-24	2026-02-24	2026-01	YouTube (Ads)	Kirbai	Still Typing...	QZTB72582969	199518525355	0	100	Song	ID	0	0.00008138	0.00000000
2026-02-24	2026-02-24	2026-01	YouTube (Ads)	Kirbai	Still Typing...	QZTB72582969	199518525355	1	100	Song	JP	0	0.00101437	0.00000000
2026-02-24	2026-02-24	2026-01	YouTube (Ads)	Kirbai	Still Typing...	QZTB72582969	199518525355	0	100	Song	PH	0	0.00009818	0.00000000
2026-02-24	2026-02-24	2026-01	YouTube (Ads)	Kirbai	Still Typing...	QZTB72582969	199518525355	3	100	Song	US	0	0.00710322	0.00000000
2026-02-24	2026-02-24	2026-01	YouTube (Ads)	Kirbai	Placebo Flex	QZTB72582968	199518525355	0	100	Song	CL	0	0.00045363	0.00000000
2026-02-24	2026-02-24	2026-01	YouTube (Ads)	Kirbai	Placebo Flex	QZTB72582968	199518525355	1	100	Song	EC	0	0.00009346	0.00000000
2026-02-24	2026-02-24	2026-01	YouTube (Ads)	Kirbai	We Have Telepathy	QZTB72582967	199518525355	1	100	Song	ES	0	0.00263936	0.00000000
2026-02-24	2026-02-24	2026-01	YouTube (Ads)	Kirbai	We Have Telepathy	QZTB72582967	199518525355	1	100	Song	US	0	0.00171004	0.00000000
2026-02-24	2026-02-24	2026-01	YouTube (Ads)	Kirbai	I Don’t Need Your Speed (Dreamrock Build)	QZTB72582965	199518525355	1	100	Song	KR	0	0.00891145	0.00000000
2026-02-24	2026-02-24	2026-01	YouTube (Ads)	Kirbai	I Want to Want to	QZTB72582964	199518525355	1	100	Song	EG	0	0.00020161	0.00000000
2026-02-24	2026-02-24	2026-01	YouTube (Ads)	Kirbai	Gameboy at the Beach (Dreamboy Build)	QZTB72582963	199518525355	11	100	Song	US	0	0.01404316	0.00000000
2026-02-24	2026-02-24	2026-01	YouTube (Ads)	Kirbai	Fix Me (8‑Bit Build)	QZTB72582962	199518525355	9	100	Song	EC	0	0.00047253	0.00000000
2026-02-24	2026-02-24	2026-01	YouTube (Ads)	Kirbai	Fix Me (8‑Bit Build)	QZTB72582962	199518525355	2	100	Song	US	0	0.00888835	0.00000000
2026-02-24	2026-02-24	2026-01	YouTube (Ads)	Kirbai	All the Gays Go to the Gym (v2.0)	QZTB72582957	199518525355	1	100	Song	BR	0	0.00025359	0.00000000
2026-02-24	2026-02-24	2026-01	YouTube (Ads)	Kirbai	Your Boyfriend is So Shady (Orchestra Patch)	QZTB72582953	199518525355	1	100	Song	US	0	0.00035807	0.00000000
2026-02-24	2026-02-24	2026-01	YouTube (Ads)	Kirbai	Too Many Moves	QZTB72582952	199518525355	1	100	Song	US	0	0.00261573	0.00000000
2026-02-24	2026-02-24	2026-01	YouTube (Ads)	Kirbai	Hypnotize It Away (Regen v2.0)	QZTB72582950	199518525355	1	100	Song	DE	0	0.00608885	0.00000000
2026-02-24	2026-02-24	2026-01	YouTube (Ads)	Kirbai	Everything Is Fine (Regen v2.0)	QZTB72582949	199518525355	1	100	Song	ES	0	0.00171582	0.00000000
2026-02-24	2026-02-24	2026-01	YouTube (Ads)	Kirbai	Everything Is Fine (Regen v2.0)	QZTB72582949	199518525355	0	100	Song	ID	0	0.00016906	0.00000000
2026-02-24	2026-02-24	2026-01	YouTube (Ads)	Kirbai	Everything Is Fine (Regen v2.0)	QZTB72582949	199518525355	1	100	Song	PL	0	0.00079543	0.00000000
2026-02-24	2026-02-24	2026-01	YouTube (Ads)	Kirbai	Everything Is Fine (Regen v2.0)	QZTB72582949	199518525355	0	100	Song	TW	0	0.00354662	0.00000000
2026-02-24	2026-02-24	2026-01	YouTube (Ads)	Kirbai	Everything Is Fine (Regen v2.0)	QZTB72582949	199518525355	0	100	Song	US	0	0.00221880	0.00000000
2026-02-24	2026-02-24	2026-01	YouTube (Ads)	Kirbai	Smear Campaign	QZRP42598055	199522310480	1	100	Song	AU	0	0.00157248	0.00000000
2026-02-24	2026-02-24	2026-01	YouTube (Ads)	Kirbai	Smear Campaign	QZRP42598055	199522310480	1	100	Song	GB	0	0.00258003	0.00000000
2026-02-24	2026-02-24	2026-01	YouTube (Ads)	Kirbai	Not Your Dragon	QZPLR2531217	199329870996	0	100	Song	DE	0	0.00445651	0.00000000
2026-02-24	2026-02-24	2026-01	YouTube (Ads)	Kirbai	Not Your Dragon	QZPLR2531217	199329870996	4	100	Song	ID	0	0.00101647	0.00000000
2026-02-24	2026-02-24	2026-01	YouTube (Ads)	Kirbai	Not Your Dragon	QZPLR2531217	199329870996	5	100	Song	US	0	0.01707734	0.00000000
2026-02-24	2026-02-24	2026-01	YouTube (Ads)	Kirbai	VanSham Inc.	QZNWY2512286	199330993233	1	100	Song	GB	0	0.00776267	0.00000000
2026-02-24	2026-02-24	2026-01	YouTube (Ads)	Kirbai	VanSham Inc.	QZNWY2512286	199330993233	1	100	Song	PA	0	0.00033812	0.00000000
2026-02-24	2026-02-24	2026-01	YouTube (Ads)	Kirbai	VanSham Inc.	QZNWY2512286	199330993233	1	100	Song	SG	0	0.00108473	0.00000000
2026-02-24	2026-02-24	2026-01	YouTube (Ads)	Kirbai	VanSham Inc.	QZNWY2512286	199330993233	0	100	Song	US	0	0.00368628	0.00000000
2026-02-24	2026-02-24	2026-01	YouTube (Ads)	Kirbai	VanSham Inc.	QZNWY2512286	199330993233	1	100	Song	ZA	0	0.00021264	0.00000000
2026-02-24	2026-02-24	2026-01	YouTube (Ads)	Kirbai	Never With Teeth	QZNWW2587813	199331644677	1	100	Song	NG	0	0.00008243	0.00000000
2026-02-24	2026-02-24	2026-01	YouTube (Ads)	Kirbai	Never With Teeth	QZNWW2587813	199331644677	1	100	Song	QA	0	0.00037068	0.00000000
2026-02-24	2026-02-24	2026-01	YouTube (Ads)	Kirbai	Never With Teeth	QZNWW2587813	199331644677	1	100	Song	US	0	0.00652778	0.00000000
2026-02-24	2026-02-24	2026-01	YouTube (Ads)	Kirbai	Try Better	QZK6N2508710	199342150976	3	100	Song	EC	0	0.00011498	0.00000000
2026-02-24	2026-02-24	2026-01	YouTube (Ads)	Kirbai	Your Boyfriend is So Shady	QZK6Q2528860	199343103957	4	100	Song	US	0	0.04255737	0.00000000
2026-02-24	2026-02-24	2026-01	YouTube (Ads)	Kirbai	Fix Me	QZK6Q2528859	199343103957	1	100	Song	BR	0	0.00002678	0.00000000
2026-02-24	2026-02-24	2026-01	YouTube (Ads)	Kirbai	Fix Me	QZK6Q2528859	199343103957	2	100	Song	EC	0	0.00027144	0.00000000
2026-02-24	2026-02-24	2026-01	YouTube (Ads)	Kirbai	Just to Be Sure	QZK6Q2528857	199343103957	1	100	Song	EC	0	0.00020476	0.00000000
2026-02-24	2026-02-24	2026-01	YouTube (Ads)	Kirbai	Remind Me Tomorrow	QZK6Q2528856	199343103957	1	100	Song	US	0	0.00230439	0.00000000
2026-02-24	2026-02-24	2026-01	YouTube (Ads)	Kirbai	Guys Who Don’t Like Me	QZK6Q2528855	199343103957	2	100	Song	CA	0	0.00333083	0.00000000
2026-02-24	2026-02-24	2026-01	YouTube (Ads)	Kirbai	Guys Who Don’t Like Me	QZK6Q2528855	199343103957	1	100	Song	CH	0	0.00754845	0.00000000
2026-02-24	2026-02-24	2026-01	YouTube (Ads)	Kirbai	Guys Who Don’t Like Me	QZK6Q2528855	199343103957	7	100	Song	EC	0	0.00061849	0.00000000
2026-02-24	2026-02-24	2026-01	YouTube (Ads)	Kirbai	Guys Who Don’t Like Me	QZK6Q2528855	199343103957	1	100	Song	GR	0	0.00358495	0.00000000
2026-02-24	2026-02-24	2026-01	YouTube (Ads)	Kirbai	Guys Who Don’t Like Me	QZK6Q2528855	199343103957	1	100	Song	SE	0	0.00338334	0.00000000
2026-02-24	2026-02-24	2026-01	YouTube (Ads)	Kirbai	Guys Who Don’t Like Me	QZK6Q2528855	199343103957	21	100	Song	US	0	0.07080119	0.00000000
2026-02-24	2026-02-24	2026-01	YouTube (Ads)	Kirbai	Flake on Me	QZK6Q2528854	199343103957	1	100	Song	PH	0	0.00044366	0.00000000
2026-02-24	2026-02-24	2026-01	YouTube (Ads)	Kirbai	Red Flags and Fireworks	QZK6Q2528853	199343103957	1	100	Song	EC	0	0.00007508	0.00000000
2026-02-24	2026-02-24	2026-01	YouTube (Ads)	Kirbai	Version of Events	QZK6Q2528851	199343103957	1	100	Song	BD	0	0.00009608	0.00000000
2026-02-24	2026-02-24	2026-01	YouTube (Ads)	Kirbai	Call Me Anytime	QZK6Q2528849	199343103957	1	100	Song	JP	0	0.00591034	0.00000000
2026-02-24	2026-02-24	2026-01	YouTube (Ads)	Kirbai	Cognitive Dissonance	QZK6Q2528846	199343103957	1	100	Song	DE	0	0.00086054	0.00000000
2026-02-24	2026-02-24	2026-01	YouTube (Ads)	Kirbai	Cognitive Dissonance	QZK6Q2528846	199343103957	1	100	Song	US	0	0.00526927	0.00000000
